sep=;
TimeStamp;Domain;Severity;Number;Header;Reason;Cause;Action
"10/4/2019 12:17:06 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/4/2019 12:10:34 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/4/2019 12:10:32 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/4/2019 11:44:10 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/4/2019 11:44:08 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/4/2019 11:11:33 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/4/2019 11:11:31 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/4/2019 10:44:34 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/4/2019 10:44:32 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/4/2019 10:44:03 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/4/2019 10:44:01 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/4/2019 10:43:29 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/4/2019 10:43:27 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/4/2019 4:37:35 AM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"10/4/2019 4:20:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 10/4/2019 4:20:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"10/3/2019 8:17:32 PM";"Connected Services";"Warning";"174035";"Repeating alarm temporarily ignored";"Alarm 40661 has occured more than 5 times during the last 1 hour(s) and will be ignored for the next 24 hours (until 10/4/2019 6:14:42 PM or the service box/CSE is restarted)";"";""
"10/3/2019 8:14:59 PM";"Connected Services";"Warning";"174035";"Repeating alarm temporarily ignored";"Alarm 40661 has occured more than 5 times during the last 1 hour(s) and will be ignored for the next 24 hours (until 10/4/2019 6:14:42 PM or the service box/CSE is restarted)";"";""
"10/3/2019 5:47:05 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/3/2019 5:47:02 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/3/2019 5:43:41 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/3/2019 5:43:38 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/3/2019 5:24:53 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/3/2019 5:24:51 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/3/2019 5:16:52 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/3/2019 5:16:50 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"10/3/2019 1:26:28 PM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"10/3/2019 1:26:27 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"10/3/2019 1:26:25 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
